,XGB,LGBM,RF,DT,kNN,MLR,PLS,lasso
0,0.17134985780540046,0.12425687539771324,0.17922823838241897,0.17974705779026878,0.1602142982610223,0.2300936266468589,0.2298388424303447,0.2499593685886215
1,0.0643656232246883,0.17656990062664868,0.026915693249019546,0.05599859476550162,0.3731775865097487,0.012932493203081208,0.012987660010302493,0.0023893865884324628
2,0.05973189798030454,0.022478305807409615,0.04779721964317074,0.33611452661162833,0.002195678903917031,0.03203769375927934,0.031958267779138905,0.051630897640610796
3,0.07774236411426849,0.15560556454080043,0.12418960419228275,0.06949323730897583,0.29267521517653244,0.13401642593093865,0.1337942797463858,0.11634633579155185
4,0.24914648015449276,0.038805261551758646,0.2544915100415716,0.19940277533813455,0.019796240997716485,0.29486640016266835,0.2952399320066439,0.29733038603614637
5,0.19387748235980262,0.061350079170504945,0.144624577941722,0.3115009660987177,0.07159669769892862,0.2017586944224139,0.20159753092933919,0.1890373116185089
6,0.2782205592113912,0.1883017862437269,0.3533806366214148,0.3704549446688916,0.2767433690497102,0.42726402074846276,0.4274426471122223,0.41745052330728766
7,0.07426920510670143,0.1921323992261429,0.14491702912794613,0.007860530476023198,0.04029509924468644,0.14559492906774107,0.1451923559306214,0.1645984382608111
8,0.40003009965774483,0.17881464463031937,0.4529708121084375,0.0396803091515896,0.008220621816265594,0.44161980569962245,0.4418270709257992,0.4323647539405603
9,0.07198132930270151,0.017172517170348622,0.0012858773932900025,0.017846478131038013,0.031055682417003516,0.025214032123852204,0.02495444041036199,0.03735696216922013
10,0.18047793412405388,0.03423352681296066,0.18853318472420877,0.06933953978570175,0.5315475144914809,0.17836320787336102,0.17802668373313635,0.1940857832799544
11,0.24077242997080883,0.031207634594169864,0.20029798081185768,0.14066982844428844,0.11990163358510453,0.16144549249397933,0.16137759634147575,0.17903987915979525
12,0.3744808178824951,0.10568725789363331,0.2579512433815966,0.3861233093272439,0.10853679957842965,0.15195588928729098,0.15199033951506957,0.16759965409177513
13,0.10827348878466136,0.18645923994226032,0.08924541207665215,0.02847795538380471,0.0994906024942912,0.17144186999357058,0.17086387330073471,0.17844450561502645
14,0.00558960472325043,0.03553183461073406,0.02534086660309698,0.12418759880555064,0.11459687335324076,0.09233764026807723,0.09210269631933876,0.1055524867844051
15,0.049878226334990505,0.226309571699722,0.04747831192023666,0.33556560688564907,0.007640962585631628,0.029720629159561196,0.02938815493291913,0.04510683702065854
16,0.0019680768874372756,0.03240057820470377,0.030163733866987785,0.09171350781661691,0.13860881784647827,0.17842431432336492,0.1780909752241714,0.1936344397352926
17,0.19860481089329485,0.15853905096065057,0.19292261347129158,0.2006850518180222,0.08821359564377318,0.17789936467487744,0.17828548425383073,0.19360099531099817
18,0.017758901626389934,0.11872715873622014,0.03374029021995806,0.45044352713859126,0.5233620235376779,0.07823597040260444,0.0785272005771317,0.09808062045894328
19,0.0003633634834282473,0.004807410250387445,0.03732807206845501,0.013042332689267466,0.016564201651150467,0.013399660788808943,0.013150866008005746,0.034816068906562636
