,XGB,LGBM,RF,DT,kNN,MLR,PLS,lasso
0,0.009130759979673914,0.08544639716486052,0.005844628356655723,0.05788520479242129,0.061586328596637846,0.087795365111946,0.08755157791605461,0.07002047564863104
1,0.017915174468841083,0.02287484495105091,0.019639755489411964,0.013015961469569653,0.08599424166434472,0.006278822839952514,0.00680433865596361,0.023010190824733906
2,0.18638331498775995,0.016688186504080105,0.17304531298603448,0.13942071674030432,0.10947339091668984,0.038561098269643414,0.037121916884858476,0.046656568491075585
3,0.14760192341322664,0.01607335177228482,0.11420721863247624,0.08480940439703322,0.10825671031856599,0.1564734615655809,0.1566012731277623,0.16491700348235525
4,0.022537962356472457,0.08711547418988101,0.0563700240272406,0.045029565648122355,0.06872852233676974,0.1248003085695101,0.12521766237719023,0.14048955745624986
5,0.000627053410072298,0.011071020552233829,0.01966183451492709,0.01935543791213895,0.0908609640568403,0.17130015142693064,0.1718682073597588,0.18271466379643628
6,0.12326098986684839,0.10062067976661038,0.07517951088054156,0.011253521562799934,0.08891984768273414,0.0025814318902127598,0.0020766494835212645,0.005354805547288011
7,0.06362207345591853,0.03493093819191051,0.02729766560866209,0.03015386520541158,0.10406798551128443,0.1386941501381938,0.1393767661703434,0.15551801776312252
8,0.057044946971329,0.012475674014797156,0.009451911902083387,0.077520819788861,0.09728800965914369,0.16910099233210585,0.16987270253407166,0.1848172883520683
9,0.005089580760844092,0.024962493156607563,0.018786065889158876,0.05280022290331565,0.20274914089347076,0.2565948912029758,0.2574211400770907,0.27624328551951516
10,0.07275494045729403,0.19396646245637122,0.09028525948629051,0.048837497291105536,0.08091390359431597,0.0017056694782371928,0.0024018512645724854,0.015805625160188796
11,0.078429574378854,0.12213381554485458,0.04568948452625446,0.07728862883502052,0.036444692114795146,0.0840780156644517,0.0849448713659813,0.10216628381240309
12,0.03876260918052771,0.20406954520956705,0.08053516869839894,0.06847311228754524,0.09486393610104943,0.014616070787393076,0.015416023856741068,0.02335538057069908
13,0.13921813381861944,0.028618673961504026,0.11823284882820942,0.1481842667409677,0.15803845082195583,0.07525470163698983,0.07385248629953034,0.061724512778237095
14,0.059169553598786756,0.08181585287274551,0.10566660106350814,0.2752457907097081,0.1982353487508126,0.10448979673057035,0.1034441079646537,0.09616355818279704
15,0.018965070467091727,0.05242991481516596,0.04186369887314895,0.009491966192997081,0.06391752577319584,0.02377788906516856,0.023554074719527307,0.006959643292072021
16,0.012474786106497271,0.12091858400908728,0.049569914047577324,0.02261539890405867,0.07799758521408007,0.009754399485119747,0.009165739563244513,0.009843457937511846
17,0.11856726070483137,0.014098327482580386,0.16325130592054993,0.111064672920343,0.12485371969908052,0.035491678254332804,0.03586881721379834,0.05217950313299666
18,0.2512383662420936,0.06747794471919305,0.22227131697234775,0.2782576390823813,0.11598402526237578,0.03478224913685396,0.034308229554437575,0.015233595162013336
19,0.11376941151203551,0.10433925817154249,0.11476413318079998,0.16866350886969433,0.15984025262375776,0.07659172346024565,0.07686644773843662,0.08881135574638391
20,0.015379204010580239,0.01888525654792922,0.009257892526792433,0.09009009009009006,0.16615584656821758,0.20170354041516386,0.2013162803271012,0.19329286527149836
21,0.07015188375898451,0.06209311689584429,0.020922502767863504,0.053171728429460385,0.08962570818240917,0.0002491641936421818,0.00012870445554252763,0.011965788314967585
22,0.12936225243406146,0.0782525136263533,0.13018626358317087,0.1648555772267112,0.039100956626729855,0.12320261369251251,0.1227003328627363,0.11327437870153234
23,0.15247579413148094,0.043666794323164115,0.17370173511754222,0.1786477198848333,0.2192718491687563,0.13475861891471586,0.13542298051617535,0.15286184731933972
24,0.017308370999177425,0.023634710551527827,0.009254681289045635,0.05236370391009568,0.08163833937029807,0.19258053098798733,0.19183324783801387,0.1723855107870264
25,0.04141349595459082,0.02450257130534489,0.047614805895733525,0.007430110522894051,0.007476548713662101,0.019426228103643584,0.01992322460677659,0.03517693631833954
