,LGBM,XGB,RF,kNN,DT,MLR,lasso,PLS
22,0.020633931681887874,0.21712424304621492,0.2598524465274162,0.0031163656719528365,0.1329148103145673,0.27374907170904983,0.29847117180996496,0.2736972927271719
23,0.16929524623985265,0.3717275831209145,0.36979793835089525,0.15481021953575613,0.008505467800729027,0.39879590015509203,0.40167612526329444,0.3987180326792933
24,0.36311501625514475,0.21095435978173094,0.33226653412366264,0.04831496422348938,0.02929661131362224,0.3053342524120335,0.2820457697165193,0.30533554982023636
25,0.020337779873130457,0.01432188971573417,0.0034799674696393834,0.17157504376884797,0.09356014580801944,0.3530378690240353,0.3412469039217646,0.3530236493498012
26,0.14373960649353124,0.04930133001273568,0.011781107960937814,0.07913372308979713,0.15332343278880342,0.3446057211715364,0.335699873499547,0.34459414143788414
27,0.024953703139567462,0.011981908578500594,0.0030550332053976836,0.07292017408261339,0.02973538544619958,0.3337185443370744,0.3394724016419238,0.3336883712117289
28,0.005433341622220117,0.07006752898179039,0.0021379390152172217,0.09692084850667498,0.08956392601593088,0.3604103604915566,0.35326276876724716,0.36041958830881204
29,0.012635623824071518,0.07120747640739009,0.13058328190193322,0.1556176173858567,0.14047522613743751,0.4060921003345518,0.4128358445730389,0.4060609719248206
30,0.08104816731076597,0.03497815432699167,0.008254977595196306,0.013117309158066831,0.3415687862832456,0.33333733674415467,0.34020100426616684,0.33331721999304487
31,0.028479607103431365,0.011916322993478973,0.027836687624962192,0.06058699210760132,0.011934656406102362,0.22302611808052766,0.23166617419372557,0.22301587411617027
32,0.011241284991298464,0.04179914445952396,0.002986068519482868,0.1622395140945232,0.16767922235722965,0.15358544514179268,0.17032785782036025,0.15352721172263445
33,0.06601003590345009,0.04017999394470756,0.022447083518164906,0.03451972906770451,0.1694343188875389,0.35714951045004584,0.33727650887246863,0.3571796746389124
34,0.09365734565133599,0.05683706550522824,0.061338537548136535,0.13436603185362672,0.04819765087079797,0.3842466190042242,0.3634303860543898,0.3842971168152901
35,0.04601700434940295,0.05826356150416109,0.04358615563141682,0.011218136511525117,0.0337856082084515,0.17069033635655925,0.17891710490326887,0.17068238927814725
36,0.05298928303210543,0.06874363384089743,0.0016658212630265012,0.1594572472364878,0.09312137167544215,0.16204524037309198,0.16992109335362615,0.16208625403144816
37,0.10928599832198232,0.013266954583582236,0.0038709746893222097,0.10919147269343155,0.11948157148643168,0.04692393517338589,0.07634120258532978,0.04692595020257917
38,0.06553239835956295,0.04872450533063852,0.014407989225121681,0.23885076921713355,0.01407452409882548,0.1999083662029092,0.2131402044906347,0.19992965290155007
39,0.007598783995924813,0.1153585687651878,0.1335106264773136,0.06687355723970784,0.0512015660861348,0.07546930940318824,0.07150563748641836,0.0754579963523162
40,0.08390687824268621,0.06395029076136804,0.04967554179765582,0.3482184610677852,0.04671256919130551,0.22752322443120865,0.23769409474137027,0.22747750496605879
41,0.39280473828157736,0.09458019038725429,0.018349952104508516,0.1412060447274064,0.26488456865127585,0.038561890677847266,0.050414076820733844,0.03852614261614995
42,0.2685694395387794,0.11025230591960544,0.009819183269365594,0.2237686051477321,0.006379100850546715,0.2775841350886181,0.24096469969014278,0.27761656347951336
43,0.024327602162263262,0.07403648774344151,0.02913749434790347,0.09498580827737457,0.10800594032671801,0.16597142661718478,0.17334628305741873,0.16596791937092337
44,0.2613542169540273,0.010813564951319687,0.006394768140819185,0.26942698624091177,0.061765897124341884,0.1652774606270186,0.1459849595863641,0.16532004937390132
45,0.007948471787381728,0.06997956712348619,0.07012624480060681,0.1117424541969011,0.07244498447414616,0.04718700464539527,0.07854564644358975,0.04715187351034511
46,0.13177854600787173,0.08895918836361227,0.07022907867075517,0.051417943718454207,0.21686692768102256,0.13252980490586808,0.1072241269304357,0.13253571663590102
47,0.010447022668607198,0.021500403060754736,0.02166137405414431,0.0015124186169559461,0.37797578866837667,0.007137955324084899,0.03506679323251671,0.00719283429589046
48,0.10223540586863988,0.05503699828436681,0.0062894896719321025,0.13377555929840446,0.34773412537689563,0.17771797622909946,0.19682271722709443,0.17767089239601253
49,0.1951668461462598,0.08623224424417797,0.014771567436208999,0.08057794158437126,0.33511543134872424,0.12798776429523634,0.15128612629075916,0.1279208201158601
50,0.019365966913215904,0.010909836020597696,0.016722249545153556,0.028956166426000962,0.03769407317402462,0.15926433554613273,0.1712907875210219,0.15928900526654732
51,0.029701501590665202,0.34680025545276427,0.29877540550444537,0.24919051185201824,0.05974078574321587,0.461339511180145,0.44895357366289423,0.46139642669083714
52,0.23558868817629766,0.05082454332314601,0.026133901650304825,0.2976469188263827,0.1841501282570542,0.4089172507397262,0.3926895218422457,0.4089494894577195
53,0.12087641542016497,0.01992343981545741,0.047404839051862324,0.002462514087147205,0.08779982899059449,0.11936502260213883,0.11698284374878148,0.11935804491773072
54,0.001654430363607906,0.11806152596621122,0.08543270201289632,0.016785254816271244,0.0651815849871743,0.10877021486228972,0.10886861306419388,0.10878055252846508
55,0.1482675758317561,0.1832720756739985,0.16944815339843722,0.16109105857103534,0.07229647630619684,0.28801973246373047,0.2700960341634748,0.28802961079304434
56,0.3439234584811852,0.08413024804153402,0.03537858332208263,0.04792888211481053,0.024368840286215776,0.11924261016914528,0.138101496236694,0.11918437747091815
57,0.09019867569548795,0.038609436528956625,0.037844048744109515,0.014145512020063533,0.1774672606993385,0.07916619092470675,0.07246632733576827,0.07920095260039109
58,0.10619863999980517,0.05455612943564189,0.040502793367921036,0.06828043606561876,0.22823005265289592,0.20461642371124025,0.20666246457570717,0.20460430114142883
59,0.03464322377079848,0.01626510360679667,0.003105103280680366,0.11745258194818586,0.12856082084514653,0.22415433024081133,0.21393976239512946,0.22418173247419054
60,0.13730369939777892,0.057909983315254765,0.039094439301304434,0.17245821589424284,0.002565141082759459,0.010477096240344846,0.033766546131717395,0.010475877790623006
61,0.1247703194744609,0.2590021405389664,0.20415989700862128,0.002664398178211569,0.2740650735790468,0.0707001365540475,0.04816567445312908,0.07070910784442219
62,0.02593689330508195,0.4500282916588807,0.4389677219747086,0.29020440035415795,0.06928581071958956,0.430891977455317,0.4252756874185377,0.43086176476983895
63,0.2134175468162096,0.28304446926882376,0.24711406413067002,0.12105774235682282,0.18066693668151745,0.13484888575136844,0.15067313876520272,0.13482634193038967
64,0.02072464908502636,0.2392769138694244,0.1908839177226177,0.02024460819599483,0.19346564061023366,0.032471744820331216,0.011614116998990176,0.03248963327055032
65,0.04329200772764491,0.12619542062435463,0.22099723716947284,0.01541170277237347,0.03507492912110166,0.04191877625358997,0.05883896248977949,0.04191090354951821
66,0.0753190204453903,0.12045598921705658,0.03901903390400746,0.08795549330547711,0.0036722019711084297,0.243717173184577,0.25948348627005113,0.24371954065734305
67,0.0733221098218893,0.07170706580199257,0.066839649752165,0.037197253608412806,0.016639665181585106,0.11590250145062886,0.14614070430868265,0.11587543874241457
68,0.32075094306490615,0.14919691432161308,0.083528711579137,0.09330947828098402,0.06626164439044147,0.03413241329752992,0.04454674834868466,0.034136735190809175
69,0.0065498420214236686,0.03491682302650845,0.021993624113611943,0.031171562246699314,0.006507357904684707,0.13947574879676006,0.15677014472152773,0.1394902858686955
70,0.18757917259142434,0.05113353816317334,0.06268746102464196,0.06232791063281573,0.20153233427838535,0.07424503527753579,0.10921578547929761,0.07424039247831121
71,0.10944416674098711,0.06666181831284543,0.11766531659241267,0.0767398462405281,0.08262454434993932,0.05745784804324949,0.06514936242058816,0.05752127894215292
72,0.09547770801601335,0.109700199936314,0.09942728242910506,0.07638808967609556,0.01917105440799255,0.07247151883060077,0.08686299914555118,0.07247748714166224
73,0.15128378862871114,0.14302212757122434,0.13265903713989996,0.018839258891126087,0.1980558930741191,0.1385802823743868,0.15386450525967033,0.13860724457585855
74,0.02879695341801608,0.1752738215364199,0.2025844632169057,0.13905224350489642,0.037430808694478124,0.0037899465355991646,0.02794196740229371,0.0037925814374579203
75,0.050463391299672145,0.14949216045750058,0.17001560460825332,0.1271140242788715,0.10004050222762259,0.26083812385110605,0.28316328806412705,0.26087476482114125
76,0.21288014161960314,0.17709972571309507,0.1438137476132616,0.2005212505451959,0.18337383556095577,0.2646759121635218,0.2939837657501828,0.2646226120641354
77,0.3376201109325448,0.09056879657876304,0.15495691334451955,0.16820493151039778,0.2186782773052519,0.10220905839992278,0.121635263833751,0.10219507668062194
78,0.040201462877032634,0.17732916300606116,0.2990120060174738,0.0839737744098692,0.2886458755231538,0.11567092793510436,0.08264096500260498,0.11571191519542834
79,0.07092268201184615,0.29870856370748233,0.3773516364828634,0.0015107228345414558,0.1523333783358085,0.19258256939403906,0.17198148663652696,0.19258417190360277
80,0.3009298013686085,0.16469121215892935,0.2495413669180374,0.08659950878617328,0.16511408127447014,0.25122689738972337,0.24217868439689894,0.2511978161575138
81,0.18622456598668624,0.12349202868039433,0.30829224714502157,0.033766763564088476,0.04787363304981773,0.24327315676590894,0.2283910359752479,0.2432342631139538
82,0.009253090997517366,0.003169671314615985,0.12832078621467025,0.1329743109084608,0.06647765627109503,0.08326188421347164,0.07802166649690906,0.08321242011000557
83,0.20764039805564682,0.015385091739320789,0.06018057243148456,0.09069299877900594,0.000972053462940381,0.14492624923008107,0.14597078749465892,0.19399296541097832
84,0.19340374635884502,0.023494602424567024,0.023034966923179412,0.17079512322376333,0.13439989199405966,0.22186616569655526,0.2234278279656532,0.20763408901652014
85,0.08858631496556646,0.06646074685584336,0.12224551100310599,0.1602072707813561,0.21877953287430807,0.048332654767696104,0.043031089245898935,0.29990135615222313
86,0.13989260505689727,0.022713924638813277,0.29441035506952973,0.16719664274632517,0.23693803159173743,0.1472610921963352,0.14841471568397385,0.161799073192601
87,0.1390918541302748,0.01506122515013919,0.20716619414067797,0.2543643781066378,0.1835763466990685,0.04752774915197955,0.04685242920340704,0.23462117550292214
88,0.04147808252749763,0.10770474972795074,0.11294181179964968,0.13194947685494363,0.06321722694748214,0.05883979717636734,0.05279237305133344,0.2805406394649997
89,0.06368209062228233,0.1298034435521096,0.04506952882408388,0.07481569063342941,0.0037127041987309317,0.08487263208085821,0.08410883945369796,0.031157793516792265
90,0.029030941083075107,0.10644505231409751,0.1632972188470384,0.1531590927656541,0.19940596732820293,0.1306145131617834,0.12350655628877893,0.12758165932390175
91,0.034205052814281545,0.06572168228580211,0.05301370325367882,0.06833375090080535,0.036924530849196835,0.1366502732176743,0.1269953178644635,0.1205189703057653
92,0.12755781360031349,0.1494816380971774,0.0712528689077887,0.1561958046802766,0.1651815849871744,0.2955796059100485,0.3070256276186617,0.06852922852043186
93,0.032329261632755735,0.18014551870765294,0.07986060483326574,0.0424134548503059,0.09970298366410152,0.486553396868627,0.4860983323552677,0.20399627006550303
94,0.021832599959311638,0.28908499774782215,0.023998919940596497,0.025567184529529774,0.014648305656811245,0.2772115082287915,0.28135253580420183,0.08226607114043238
95,0.2794742822221524,0.2172514573111778,0.16564634804914202,0.07634556156462502,0.04840016200891045,0.32608250682549833,0.32405528674038375,0.13128921395300686
96,0.43449640882360174,0.06165590532253806,0.06205852571891468,0.0011459609227743028,0.05002025111381131,0.22070221080632663,0.22477941464777312,0.09588680984202747
97,0.10215793615435909,0.0822534180048008,0.02595551505332805,0.08849752444370274,0.15505602808154445,0.018261277696456746,0.01132310376768536,0.03045226233221643
98,0.1815794197119061,0.14479249258731497,0.05652119616578921,0.00658244274151687,0.12177669771837452,0.38671493511133914,0.3872249048764793,0.09152690646096939
99,0.09695993281169613,0.08474079252045796,0.18552686647765526,0.33833267572485226,0.0885986229242609,0.43133049323371997,0.439760724521043,0.4041922386957305
100,0.004252583234286678,0.1403323491205165,0.19526765222087117,0.09090984225904031,0.026900229512623164,0.23205471633369812,0.2331889459025659,0.5049479672017559
101,0.15223983371928906,0.09741421284681395,0.014456595112730342,0.14680366175663906,0.0012825705413798127,0.23955864779626646,0.24767755945933667,0.169116308336822
102,0.21451255516557766,0.025338762368495305,0.025355069528826824,0.008092735175273646,0.04624004320237618,0.30262516289455327,0.3025277273193042,0.15110669385952918
103,0.088050241557171,0.024837883744819766,0.17047252598892915,0.2666308573156614,0.16288645875523156,0.3486206427017943,0.3487489082449588,0.394468976154576
104,0.31069539437835836,0.05110443978234311,0.0358039692183062,0.09910931898817948,0.14425543404887275,0.43917712424760336,0.4465482581040455,0.09113689644451889
105,0.23695455227648088,0.052339947598254416,0.03258100445524503,0.09763657689174204,0.14425543404887275,0.4589466768049215,0.46121292675188386,0.09223931640713806
106,0.30744624386848585,0.0809309385969392,0.21567571216416842,0.25963676975189676,0.24217631969758335,0.3199828571956843,0.3128479363965577,0.07416252861111883
107,0.21254966926233632,0.08231985418721219,0.34813149723234715,0.389852439910229,0.3145673012015662,0.3124542800707357,0.30536189464301566,0.2749172936435236
108,0.00789858684951028,0.01616217603169426,0.044738760631835905,0.16442516303755117,0.04148103145673021,0.4382158926201582,0.43106815099800144,0.19024021724016238
109,0.008395138408929137,0.06552853735835992,0.09306703118671478,0.11999252698784402,0.18009990549480226,0.3488929608285951,0.342232604314467,0.14082660510668604
110,0.020764569917977205,0.0672661318371166,0.0028479816389888057,0.07047343043256404,0.09798163899014434,0.02502828063623236,0.023378299835936978,0.3542007556769357
111,0.03153237516772367,0.04757423548623105,0.0486900904549744,0.09084532911483109,0.05877323252778906,0.3783723880614879,0.379446507470411,0.2947297403250907
112,0.10829861160783824,0.06979887037201901,0.009912245173484574,0.0037326313562183744,0.029412331963972305,0.23553377960972938,0.2417197815866452,0.27251686728866265
113,0.029224966433776423,0.2191015739253904,0.01006007830430683,0.045938931345690284,0.056541109761036865,0.012905987676722463,0.012600824601362137,0.23677716570556495
114,0.004147162201086879,0.028095964688882674,0.031555623059268484,0.06535075649707103,0.13068718779532876,0.08499985468399673,0.08586083664428656,0.11563278810530872
115,0.02180830258472187,0.14871383780359293,0.02146584312137191,0.036871824283556565,0.0017280950452274874,0.16757759746000056,0.17170431700377664,0.34046502392349043
116,0.007543973984877522,0.021988152926534887,0.010220062103415445,0.09558829891794368,0.10355069528824087,0.0050663419214318495,0.004069345165675919,0.1422327070796567
117,0.05443774934016987,0.1508992723854058,0.08570305116781393,0.0011442988651106795,0.21007155393546648,0.03542675853814814,0.028836574464701004,0.21946222362240167
118,0.022158854280673962,0.28689007720790183,0.07834447144592974,0.08716717490084913,0.05240216783351656,0.1359867364174806,0.1260426911802749,0.23089270439853107
119,0.0315785020423221,0.0031468368814238368,0.024814364790063145,0.005154311271831372,0.03183475091130013,0.1196334965495941,0.1134030468154556,0.30316543154652875
120,0.05422182657059782,0.17119701790297848,0.08346159038747089,0.08117953133781336,0.21007155393546648,0.11172071387992066,0.10070067997005827,0.2286534228212416
121,0.036329623125080174,0.0150876050135762,0.032115566356149816,0.03644341320181238,0.06408352459385269,0.009053509160945827,0.01344196520151486,0.40061523629620976
122,0.08944325166345113,0.11631333162479762,0.015716889428918857,0.008337437181755086,0.08788983394086675,0.07202117980167644,0.07984528188858031,0.2746176004033114
123,0.13948036493490623,0.06155330689471317,0.011103685702713362,0.06427591084852544,0.027028486566761184,0.22618584190551383,0.21849574571257602,0.30784501192519353
124,0.03543563684518514,0.02266467481839507,0.28061900904549564,0.09805035593762823,0.01900229512623197,0.16231073709368027,0.15940207722135935,0.18578535798694829
125,0.06858352337712892,0.043514940996827844,0.2636806399351976,0.2768322275346984,0.34275010125556915,0.08413767717485388,0.08548320724455116,0.24223069806578124
126,0.007234606605418414,0.11023331213950205,0.039777912785203706,0.08176182748608263,0.10216686917780482,0.06863448608161349,0.06835737634107925,0.14427563736192806
127,0.0010461183914941552,0.12709089230473936,0.21496017280950408,0.22286759135492684,0.3101892032633223,0.1445297312558883,0.15053308466479953,0.16634477954863403
128,0.15328716195946102,0.13068165700815781,0.07134366140137649,0.23758107168006148,0.145031726744971,0.2064497478896743,0.2086660992211699,0.01641250843606129
129,0.059208030582334314,0.14832135163870241,0.1697350479276358,0.3221273295421898,0.15005110995390467,0.2239680755628216,0.22774885945826107,0.3329886860153143
130,0.03156346031622914,0.10511012269334641,0.053713379235857284,0.03636982941461819,0.16187390306466864,0.26706337549429704,0.26946047197047884,0.008682218947466458
131,0.06994099975802648,0.3162842347415269,0.06973403537194622,0.22824393028591705,0.04368454550714579,0.2957174600489123,0.29666355478665274,0.12715744177725852
132,0.020387442120526955,0.18612934323687846,0.1774497097340353,0.30325198803236497,0.3198325907924937,0.3324849876579736,0.3370092233786258,0.18922136560588076
133,0.032261984674287036,0.058912991165744666,0.13298501417577901,0.11767673589483407,0.13232977813779767,0.08510544214088844,0.08174011650113666,0.09457276465791609
134,0.30262308760455225,0.009590678608045744,0.08802990414473033,0.03180197536137297,0.01306871877953275,0.19318510391297486,0.19279662198010708,0.13139882250012436
135,0.004491379410214935,0.46975579933871037,0.2344052922910748,0.27237356833918613,0.3085819720084605,0.17085632608750265,0.1720994457530066,0.23992887304377594
136,0.00953265980675233,0.2063632086291557,0.1475897799378964,0.14131547883167267,0.15198460915350348,0.01911241528258334,0.013986740005481169,0.16836875421700664
137,0.019543432199213062,0.1563809892821283,0.04859896044282458,0.06320736375676739,0.08522343728905096,0.07638635294104057,0.0720536887797516,0.14861836270053297
138,0.1885826221114386,0.16245217881045615,0.1077906034831908,0.18369323456978237,0.039523423788308365,0.16594135405379662,0.1651710435097951,0.03481603597073102
139,0.029215409631479006,0.02809967360339438,0.36182496287295574,0.2720357527299866,0.3324107825930427,0.159349305718249,0.16273540705161388,0.12769067923468802
140,0.03302130573731146,0.09357313504984491,0.09746219792088623,0.12806552541997976,0.10976103685702715,0.047066280707583175,0.04366599520048231,0.07666142175655843
141,0.08232257520706834,0.1053948018720505,0.03860233562845955,0.031383378689381736,0.04583502092615094,0.41391874821039487,0.4091183823676017,0.15671323371307366
142,0.052922612143147224,0.025451654330171575,0.043998919940597514,0.05374469062379983,0.06534359389766436,0.1924515818658753,0.1795974000576741,0.12812969837439686
143,0.04378792813964413,0.03002759440476005,0.17816423653300956,0.14577189113945263,0.22594842716349403,0.09478079520347815,0.10012844944539845,0.05187298143882568
144,0.15297279190589566,0.031196037320709635,0.09564702308627013,0.16504358306333736,0.03677602268124747,0.19394378622971775,0.18460767168227632,0.19890517384259485
145,0.37089644913118963,0.023980622763847464,0.021950857297151127,0.26546643545618454,0.07271499932496289,0.15983195699551728,0.1666899264737317,0.09786002287535508
146,0.0996030178358214,0.10165102883672461,0.20428648575671648,0.04028764911333338,0.1546375050627785,0.042599337741656695,0.04793421464071945,0.21139205640671177
147,0.22924688282002614,0.08604529390567484,0.019684757661670715,0.07628602060072376,0.2022951262319429,0.31282021600116505,0.31797379821412053,0.02353875548947032
148,0.16200500390675,0.14023755533228166,0.048377885783718655,0.025298280914905324,0.029870392871607948,0.26817836065268713,0.2754437025314742,0.25147123725155274
149,0.019759081544608426,0.0856030515786268,0.03692351829350615,0.15661465874463407,0.0016779494300758757,0.2297800070520867,0.24018305148014682,0.1426204955402794
150,0.041159094665362966,0.08513307493555733,0.1681406102335623,0.010390912315053402,0.29712884208631485,0.036864383982548765,0.02430750374003343,0.24139589467124956
151,0.10451731964341959,0.06707990845478995,0.2206392601593084,0.1521297281445939,0.18377210746591077,0.32915742831499006,0.3354850992174676,0.299114133986615
152,0.03694029855516401,0.03377673995950306,0.058793033616847734,0.04782175218134577,0.2007560415822871,0.11034412219860812,0.10194422615974963,0.07943490079326915
153,0.06377702941022834,0.1363546237283122,0.224701633589847,0.316220223149564,0.29464406256629827,0.19119190081823134,0.20362831365562772,0.34969358986454846
154,0.1106136841564864,0.11313239785684037,0.10319461320372647,0.006104182942815006,0.06834750911300125,0.22161372554182657,0.22666741751378672,0.009671336311262824
155,0.05585082336556879,0.04437912880883477,0.024588564871068253,0.018470405297116466,0.053462940461725283,0.1621339686239176,0.17055447429818837,0.1529708822513498
156,0.18965593753459897,0.03646256845377549,0.1949605103280684,0.15839055770549895,0.18515304056008794,0.14111102047927648,0.15352145531269734,0.23813550949258958
157,0.24806922102140605,0.19811410375721017,0.033271567436209626,0.11154161838956195,0.0021022584813593093,0.1401136595773168,0.1294578890868986,0.05394943745237041
158,0.18002706296426552,0.05204692785115761,0.034789725934926574,0.12183166951126573,0.08929776852012572,0.15481478784726702,0.1663352553173081,0.09640854321682679
159,0.1970265498739282,0.29728787473552665,0.18774503847711663,0.10163532968519032,0.15363845011475633,0.13492862031125286,0.14140693711344188,0.15616188850736165
160,0.11978345860977324,0.09255345781129176,0.2475624409342514,0.2071999749528305,0.03982719049547723,0.14719472770660458,0.15430057822052223,0.36757945449913354
161,0.28721914912876817,0.3142618212249899,0.04161198865937643,0.12407130411039424,0.22438234102875654,0.09691210567434538,0.11102078566007184,0.12527504550287172
162,0.2869889800956099,0.22207942718079954,0.15737511813149707,0.06143296632954098,0.03361684892669092,0.02256107954284947,0.010954101755944967,0.33909066939064214
163,0.20204300355735494,0.27484132475226586,0.1738385986229251,0.4077560764435745,0.4794113676252194,0.344653378347462,0.3381919012669031,0.10619636838018476
164,0.2474509448426736,0.27437079805778686,0.082554340488728,0.22980151887633293,0.04812050377056443,0.1781453463381173,0.17087331218097807,0.1778827329962619
165,0.10402445361627777,0.07239247907812618,0.017709599027945777,0.12319616005507017,0.015795868772782384,0.30536847238043624,0.29114573379199454,0.19119551956410358
166,0.05213072999043178,0.04347559011817814,0.10165654110976108,0.091284626522805,0.0026101435578955723,0.20493235255692355,0.20571179781793114,0.16263443879316108
167,0.06200532909037937,0.020580730313341844,0.07882948562170877,0.14053100393007845,0.005625309392016664,0.21751979741887562,0.23442740277102292,0.22883549374483847
168,0.07896935151596407,0.12359780687962019,0.016491157013636404,0.060553653363766946,0.022816254894019172,0.3104803249376975,0.30875827976381254,0.03378789912830321
169,0.2058977017068298,0.31966316627558056,0.19147698123396795,0.17338759080784533,0.02569641330273159,0.15349416457498943,0.13467565928233216,0.15821338820600234
170,0.0946309706788574,0.2108357165029404,0.09481301471580939,0.12524527186228895,4.500247513616884e-05,0.21925471292138823,0.2348500206499131,0.03311275014283083
171,0.05137172016646463,0.06803136690193717,0.04085999729985179,0.11248730837581328,0.14283785608208444,0.27017202342907565,0.2687313377380693,0.050198522135580514
172,0.07212687822745584,0.0062712897925431,0.06369920345619012,0.009012710388011658,0.1471580936951532,0.037884190428735254,0.06795516009443314,0.07362427109668757
173,0.09705494017549399,0.1705377031727746,0.17730390171459443,0.10508068737498966,0.3082894559200756,0.13420015049319312,0.1329750688190926,0.12170273819261113
174,0.1708911907243531,0.013251546879472498,0.1628446064533552,0.08509216033215028,0.2147293101120561,0.11524789461536067,0.08229068666422068,0.12982256626579403
175,0.26779004149895913,0.09049620778193357,0.25244633454840026,0.2915034655073654,0.19603078169299326,0.0609052714699424,0.06870268849937311,0.3063733497818306
176,0.06374040824530669,0.05603429000757798,0.15140407722424754,0.03346617839877564,0.03334683407587413,0.19843917752034834,0.18469500899517066,0.5044312985528505
177,0.14278544240853625,0.07506821191598956,0.17693938166599144,0.08182106401988087,0.20203861212366683,0.07604569907866432,0.08146701267738288,0.29568227519123935
178,0.2499842012030622,0.1863240244032256,0.2697488861887407,0.14374949021942207,0.108343458890239,0.12543910684679804,0.10295932291060772,0.3480004872096375
179,0.10517445409361204,0.018899481382964933,0.07407317402457148,0.03466708159533616,0.13905764817064942,0.09121418523746128,0.07251873406081322,0.2369640719844432
180,0.1042351863803831,0.07968813773187788,0.07210341568786305,0.034540537517847414,0.09113001215066835,0.03675784903237633,0.03437202397103656,0.0025119480280016426
181,0.21216580266559237,0.021940842256768844,0.24744835965978218,0.12660429774661486,0.08269204806264346,0.09757296158161466,0.09650976424631796,0.3959831887468088
182,0.2802504897229645,0.1726489465005231,0.23653165924125819,0.2025361593917384,0.2765852121866703,0.40390786366876164,0.4444814251685637,0.43997352744994256
183,0.01828093841432199,0.12776753408988994,0.06604428243553462,0.026761009702413352,0.1501282570541379,0.5050751278972194,0.52313638112844,0.23803055807825546
184,0.017047022914385868,0.030979975291522965,0.05657891184015118,0.03804498002820744,0.0028801584087124743,0.16885099954513205,0.1722592132780748,0.2521060668870198
185,0.05392881164891561,0.017314582616513197,0.1210058053192925,0.006530813990023199,0.03624949372215469,0.1489198126752812,0.1838978740309733,0.30814061611600846
186,0.0009739569723714592,0.18345808995724444,0.07380990954502531,0.040140541409882435,0.06867377705773814,0.39493117315341086,0.39267075826628084,0.3615929289345745
187,0.1374443731412891,0.02226173138995069,0.1388416362899959,0.20633432739250868,0.17186445254489,0.08806164911930248,0.12106158588223065,0.4611918065428549
