,RLU_HepG2
367,0.061217053321996825
368,0.046884489250576936
369,0.09619822664885218
370,0.0
371,0.10591521923964532
372,0.07397060609741284
373,0.2567715292117089
374,0.1751487914490465
375,0.13846714441880237
376,0.07397060609741284
377,0.11490343738612897
378,0.012024778331106531
379,0.012024778331106531
380,0.0
381,0.0
382,0.07397060609741284
383,0.061217053321996825
384,0.2511842584720029
385,0.046884489250576936
386,0.09619822664885218
387,0.07397060609741284
388,0.1751487914490465
389,0.1751487914490465
390,0.0
391,0.030729989068383326
392,0.11490343738612897
393,0.0
394,0.0
395,0.11490343738612897
396,0.13105793756832262
397,0.10591521923964532
398,0.28325033402162025
399,0.13105793756832262
400,0.09619822664885218
401,0.1453905016397425
402,0.12328434349568808
403,0.26952508198712494
404,0.2567715292117089
405,0.030729989068383326
406,0.061217053321996825
407,0.16980444552411028
408,0.6231021498846107
409,0.7162638163488401
410,0.44613142232479047
411,0.6986517672780274
412,0.75877565893356
413,0.3663306206729017
414,0.5162152313858861
415,0.8062674602210615
416,0.6614842706182436
417,0.4639863962103729
418,0.514879144904652
419,0.6418073606218875
420,0.13846714441880237
421,0.0
422,0.0
423,0.012024778331106531
424,0.012024778331106531
425,0.0
426,0.0
427,0.0
428,0.0
429,0.012024778331106531
430,0.0
431,0.030729989068383326
432,0.08563099720636462
433,0.0
434,0.030729989068383326
435,0.061217053321996825
436,0.012024778331106531
437,0.061217053321996825
438,0.012024778331106531
439,0.0
440,0.0
441,0.0
442,0.0
443,0.012024778331106531
444,0.0
445,0.012024778331106531
446,0.0
447,0.061217053321996825
448,0.0
449,0.012024778331106531
450,0.0
451,0.012024778331106531
452,0.12328434349568808
453,0.012024778331106531
454,0.030729989068383326
455,0.030729989068383326
456,0.5452447467508806
457,0.4455241102878659
458,0.5933438600753067
459,0.6235879995141504
460,0.6444795335843556
461,0.6369488643264909
462,0.5705089274869428
463,0.5797400704481962
464,0.572938175634641
465,0.3013482327219725
466,0.3381513421596015
467,0.16980444552411028
468,0.8068747722579861
469,0.9685412364873071
470,0.9670836875986882
471,0.9380541722336938
472,1.0
473,0.9278513300133607
474,0.7261022713470181
475,0.9046520102028422
476,0.9321025142718328
477,0.5838697922992834
478,0.7325397789384185
479,0.6913640228349326
480,0.030729989068383326
481,0.046884489250576936
482,0.10591521923964532
483,0.061217053321996825
484,0.046884489250576936
485,0.012024778331106531
486,0.061217053321996825
487,0.0
488,0.13105793756832262
489,0.0
490,0.046884489250576936
491,0.0
492,0.012024778331106531
493,0.0
494,0.012024778331106531
495,0.046884489250576936
496,0.0
497,0.0
498,0.0
499,0.030729989068383326
500,0.13846714441880237
501,0.0
502,0.0
503,0.0
504,0.13105793756832262
505,0.030729989068383326
506,0.0
507,0.0
508,0.030729989068383326
509,0.030729989068383326
510,0.012024778331106531
511,0.012024778331106531
512,0.10591521923964532
513,0.012024778331106531
514,0.0
515,0.046884489250576936
516,0.0
517,0.0
518,0.012024778331106531
519,0.13105793756832262
520,0.21899672051500058
521,0.3980323090003644
522,0.13846714441880237
523,0.21899672051500058
524,0.3436171504919227
525,0.0
526,0.08563099720636462
527,0.030729989068383326
528,0.408478076035467
529,0.41819506862626005
530,0.37689785011538923
531,0.5469452204542694
532,0.6618486578403984
533,0.5876351269282157
534,0.5184015547188146
535,0.5808332321146605
536,0.5436657354548767
537,0.543179885825337
538,0.6053686384064132
539,0.5719664763755617
540,0.09619822664885218
541,0.09619822664885218
542,0.046884489250576936
543,0.046884489250576936
544,0.07397060609741284
545,0.012024778331106531
546,0.012024778331106531
547,0.046884489250576936
548,0.046884489250576936
549,0.012024778331106531
550,0.0
551,0.07397060609741284
552,0.012024778331106531
553,0.0
554,0.046884489250576936
555,0.0
556,0.0
557,0.046884489250576936
558,0.0
559,0.07397060609741284
560,0.012024778331106531
561,0.11490343738612897
562,0.012024778331106531
563,0.012024778331106531
564,0.0
565,0.012024778331106531
566,0.07397060609741284
567,0.012024778331106531
568,0.09619822664885218
569,0.046884489250576936
570,0.0
571,0.0
572,0.012024778331106531
573,0.0
574,0.012024778331106531
575,0.012024778331106531
576,0.21535284829345314
577,0.012024778331106531
578,0.09619822664885218
579,0.2361229199562735
580,0.1453905016397425
581,0.11490343738612897
582,0.21535284829345314
583,0.09619822664885218
584,0.11490343738612897
585,0.25397789384185593
586,0.1453905016397425
587,0.3436171504919227
588,0.0
589,0.012024778331106531
590,0.012024778331106531
591,0.0
592,0.18037167496659778
593,0.2074577918134337
594,0.0
595,0.0
596,0.0
597,0.012024778331106531
598,0.07397060609741284
599,0.012024778331106531
600,0.15826551682254336
601,0.11490343738612897
602,0.046884489250576936
603,0.13105793756832262
604,0.046884489250576936
605,0.0
606,0.012024778331106531
607,0.012024778331106531
608,0.07397060609741284
609,0.0
610,0.0
611,0.012024778331106531
612,0.13105793756832262
613,0.07397060609741284
614,0.0
615,0.1453905016397425
616,0.046884489250576936
617,0.1453905016397425
618,0.0
619,0.07397060609741284
620,0.046884489250576936
621,0.012024778331106531
622,0.0
623,0.0
624,0.046884489250576936
625,0.0
626,0.0
627,0.22264059273654802
628,0.0
629,0.0
630,0.13105793756832262
631,0.15826551682254336
632,0.11490343738612897
633,0.07397060609741284
634,0.0
635,0.0
636,0.2810640106886918
637,0.21535284829345314
638,0.13105793756832262
639,0.5525324911939755
640,0.43544273047491794
641,0.39110895177942423
642,0.5920077735940726
643,0.3250334021620308
644,0.4548767156565043
645,0.40774930159115746
646,0.29758289809304017
647,0.046884489250576936
648,0.09619822664885218
649,0.030729989068383326
650,0.0
651,0.18037167496659778
652,0.3381513421596015
653,0.5027329041661606
654,0.0
655,0.046884489250576936
656,0.046884489250576936
657,0.0
658,0.061217053321996825
659,0.061217053321996825
660,0.0
661,0.030729989068383326
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.012024778331106531
669,0.0
670,0.061217053321996825
671,0.0
672,0.0
673,0.0
674,0.0
675,0.061217053321996825
676,0.0
677,0.0
678,0.0
679,0.07397060609741284
680,0.046884489250576936
681,0.0
682,0.046884489250576936
683,0.0
684,0.0
685,0.0
686,0.0
687,0.012024778331106531
688,0.0
689,0.0
690,0.0
691,0.12328434349568808
692,0.10591521923964532
693,0.012024778331106531
694,0.030729989068383326
695,0.0
696,0.0
697,0.0
698,0.0
699,0.046884489250576936
700,0.0
701,0.0
702,0.046884489250576936
703,0.12328434349568808
704,0.061217053321996825
705,0.1453905016397425
706,0.061217053321996825
707,0.030729989068383326
708,0.012024778331106531
709,0.0
710,0.012024778331106531
711,0.012024778331106531
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.012024778331106531
718,0.012024778331106531
719,0.0
720,0.15194947163852784
721,0.061217053321996825
722,0.07397060609741284
723,0.0
724,0.046884489250576936
725,0.11490343738612897
726,0.030729989068383326
727,0.08563099720636462
728,0.10591521923964532
729,0.030729989068383326
730,0.030729989068383326
731,0.030729989068383326
732,0.012024778331106531
733,0.030729989068383326
734,0.012024778331106531
735,0.0
736,0.0
737,0.030729989068383326
738,0.0
739,0.07397060609741284
740,0.0
741,0.046884489250576936
742,0.012024778331106531
743,0.012024778331106531
744,0.046884489250576936
745,0.030729989068383326
746,0.030729989068383326
747,0.030729989068383326
748,0.0
749,0.012024778331106531
750,0.030729989068383326
751,0.0
752,0.046884489250576936
753,0.0
754,0.08563099720636462
755,0.061217053321996825
756,0.0
757,0.07397060609741284
758,0.0
759,0.0
760,0.09619822664885218
761,0.030729989068383326
762,0.030729989068383326
763,0.046884489250576936
764,0.012024778331106531
765,0.12328434349568808
766,0.22956394995748813
767,0.22616300255071053
768,0.061217053321996825
769,0.046884489250576936
770,0.046884489250576936
771,0.09619822664885218
772,0.0
773,0.012024778331106531
774,0.12328434349568808
775,0.08563099720636462
776,0.0
777,0.0
778,0.09619822664885218
779,0.3171383456820114
780,0.0
781,0.0
782,0.012024778331106531
783,0.012024778331106531
784,0.030729989068383326
785,0.030729989068383326
786,0.0
787,0.046884489250576936
788,0.030729989068383326
789,0.030729989068383326
790,0.030729989068383326
791,0.08563099720636462
792,0.012024778331106531
793,0.0
794,0.0
795,0.0
796,0.012024778331106531
797,0.0
798,0.012024778331106531
799,0.0
800,0.012024778331106531
801,0.0
802,0.012024778331106531
803,0.0
804,0.0
805,0.0
806,0.012024778331106531
807,0.0
808,0.030729989068383326
809,0.012024778331106531
810,0.0
811,0.0
812,0.09619822664885218
813,0.012024778331106531
814,0.08563099720636462
815,0.10591521923964532
