,0,1,2,3,4,Train_size,Score_Type,Mean_MAE,sd,Percent_Error,Percent_SD
2,0.20531818181818182,0.18995454545454546,0.1999545454545455,0.1525151515151515,0.171,2,Train,0.18374848484848486,0.021819993085591953,18.374848484848485,2.1819993085591953
14,0.22487414926692298,0.2416561536260903,0.2175463821875437,0.23800402015158256,0.2100810143723208,14,Train,0.2264323439208921,0.01336434002523305,22.64323439208921,1.336434002523305
26,0.22220145217877402,0.23528339630607448,0.22405226836756595,0.22941366337316954,0.22485565735134405,26,Train,0.2271612875153856,0.005258891168622477,22.716128751538562,0.5258891168622477
37,0.22655120968321465,0.24203090075884806,0.22059246971331753,0.23536485390342063,0.23299988942902217,37,Train,0.23150786469756462,0.008239403316895128,23.15078646975646,0.8239403316895128
49,0.1955101033852729,0.18166634395781606,0.1777153393880962,0.19716465648011966,0.18458282124003889,49,Train,0.18732785289026874,0.008597968161297678,18.732785289026875,0.8597968161297678
61,0.17911962436136128,0.16671057779448933,0.1613775375118375,0.17370542369957065,0.17394850851058624,61,Train,0.170972334375569,0.00694493376246592,17.0972334375569,0.694493376246592
73,0.14282916707048163,0.1278950454490083,0.13840195325433,0.13497033716476,0.13952062081859534,73,Train,0.13672342475143506,0.005677487345512876,13.672342475143505,0.5677487345512876
84,0.10974425404108612,0.10769051964922585,0.10759656023743691,0.11349620729314527,0.10469487968510223,84,Train,0.10864448418119928,0.0032540851055047034,10.864448418119927,0.3254085105504703
96,0.08915090424160738,0.09390562092519954,0.09168675921076772,0.09328060664394486,0.09008036270959897,96,Train,0.0916208507462237,0.002028117813583958,9.16208507462237,0.20281178135839578
108,0.08243588219137946,0.08510912077904602,0.08424123580866032,0.08619640376042274,0.07985629809459024,108,Train,0.08356778812681975,0.002489740326833368,8.356778812681975,0.2489740326833368
119,0.07544467678725238,0.07865420179729649,0.07674634769801547,0.07764740783822018,0.07574604391361876,119,Train,0.07684773560688066,0.0013318571546053672,7.684773560688066,0.13318571546053673
131,0.07476808888705984,0.07308494545392015,0.07344892703840852,0.07091199181093565,0.0736695798090479,131,Train,0.07317670659987441,0.001413053319463653,7.31767065998744,0.1413053319463653
143,0.07078966186559933,0.06963552333305859,0.0698112426001943,0.06910842906399695,0.07042621223474474,143,Train,0.06995421381951879,0.000662969115054412,6.9954213819518785,0.0662969115054412
154,0.06814482754315696,0.06563671320032818,0.06778552000972764,0.06665111627050205,0.06788589441922291,154,Train,0.06722081428858755,0.0010546275072163267,6.722081428858755,0.10546275072163266
166,0.06421311431452695,0.06577838317885913,0.06679622854966363,0.06449553269197397,0.06543589120476859,166,Train,0.06534382998795844,0.0010374125941403503,6.534382998795844,0.10374125941403503
178,0.06427711694244878,0.06149618513728099,0.06401235511158122,0.06317854765176284,0.06338805057030647,178,Train,0.06327045108267607,0.0010878985782726822,6.3270451082676065,0.10878985782726823
190,0.061212833858472496,0.06012890203132147,0.06118384238300156,0.061311240702594395,0.059430641440076,190,Train,0.06065349208309319,0.0008362604747174351,6.065349208309319,0.08362604747174351
201,0.060448713685353296,0.057405388958012116,0.05949508080369843,0.057696780720959184,0.058359535899782065,201,Train,0.05868110001356101,0.0012734548937563533,5.868110001356102,0.12734548937563533
213,0.05722073493943216,0.055870709513843785,0.05709678814595513,0.05727508385896054,0.05725271536972596,213,Train,0.05694320636558352,0.0006034893254672523,5.694320636558352,0.060348932546725235
225,0.05731152543938454,0.054450673752806086,0.05469561691156044,0.05470655691386661,0.05461154292155781,225,Train,0.0551551831878351,0.001209768251046874,5.51551831878351,0.1209768251046874
236,0.05648640799974229,0.055173419441190474,0.05435019909257631,0.053957227127133266,0.05373395906522538,236,Train,0.05474024254517355,0.0011196639562600353,5.474024254517355,0.11196639562600352
248,0.055215550865473015,0.053712584537952746,0.05343257770681984,0.05165622350007124,0.05480338936733666,248,Train,0.053764065195530696,0.0013912706611711046,5.376406519553069,0.13912706611711045
260,0.054323965657320686,0.05300857465774909,0.05203972521151286,0.0513288435377119,0.05295733124389834,260,Train,0.05273168806163857,0.001130233860621591,5.273168806163857,0.11302338606215909
271,0.05328058868493898,0.052592259405596184,0.053136065228926374,0.05053504791686626,0.05146324049820041,271,Train,0.05220144034690564,0.00117394922055099,5.220144034690564,0.11739492205509901
283,0.0520871065338385,0.05114905387760491,0.05127417455971465,0.05020878328894859,0.05126465219960399,283,Train,0.05119675409194213,0.0006674003990597646,5.119675409194214,0.06674003990597646
295,0.050214737957802,0.05034987752791124,0.05049232464112845,0.04949504014689718,0.05051450139346997,295,Train,0.05021329633344176,0.0004192641575278532,5.021329633344176,0.04192641575278532
306,0.05091911226151211,0.050880900159373146,0.049004729496039526,0.05000855954544094,0.048959623359077976,306,Train,0.04995458496428874,0.0009596171123878466,4.995458496428874,0.09596171123878466
318,0.049595441040267224,0.05031411105397167,0.04831069410902503,0.049082389361883264,0.04851508196316045,318,Train,0.04916354350566153,0.0008162079428860917,4.916354350566153,0.08162079428860917
330,0.04875685290451076,0.04961431126931383,0.04877530913649281,0.04783790023905994,0.0481769466273762,330,Train,0.04863226403535072,0.0006779986799168674,4.863226403535072,0.06779986799168673
342,0.04711641451411199,0.04941165259009206,0.04754531751027315,0.047211546595576546,0.0473395479534931,342,Train,0.04772489583270938,0.0009565127645291129,4.7724895832709375,0.0956512764529113
353,0.04630406046123157,0.04714322159744931,0.0479167578546663,0.04689300563307817,0.046985082713276796,353,Train,0.04704842565194043,0.0005799211870712296,4.704842565194043,0.05799211870712295
