,RLU_B16
395,0.345692608908468
396,0.4812775330396475
397,0.3968428781204112
398,0.32562408223201167
399,0.39488497307880566
400,0.36478218306412136
401,0.3568281938325991
402,0.4623103279490943
403,0.448972099853157
404,0.5292462065589819
405,0.4433431228585414
406,0.46096426823299075
407,0.5463778756730298
408,0.9358786098874203
409,0.8387175721977482
410,0.7809593734703866
411,0.6965247185511503
412,0.7868330885952031
413,0.802863436123348
414,0.4754038179148311
415,0.7174498286833086
416,0.7431473323543807
417,0.6259177679882525
418,0.8024963289280469
419,0.8611111111111112
420,0.3742046010768477
421,0.18624571708272153
422,0.11160058737151246
423,0.25122369065100336
424,0.25428291727851204
425,0.28401860009789515
426,0.0
427,0.040626529613313755
428,0.2659079784630445
429,0.0
430,0.0
431,0.2207537934410181
432,0.3010279001468429
433,0.1140479686735193
434,0.09593734703866857
435,0.2809593734703867
436,0.30457660303475276
437,0.29723445912873225
438,0.0570239843367597
439,0.06436612824278021
440,0.28634361233480177
441,0.0
442,0.0
443,0.33272148800783163
444,0.3306412139011258
445,0.1000978952520803
446,0.15271659324522757
447,0.3102055800293686
448,0.254650024473813
449,0.3006607929515418
450,0.20521292217327458
451,0.17939304943710233
452,0.3991678903573176
453,0.11992168379833579
454,0.12873225648556041
455,0.4864170337738619
456,0.5212922173274596
457,0.4055310817425355
458,0.53218306412139
459,0.5837004405286342
460,0.6049926578560939
461,0.6782917278511991
462,0.5931228585413607
463,0.618942731277533
464,0.7159813999021047
465,0.5139500734214391
466,0.5848017621145374
467,0.6202887909936369
468,0.7743514439549681
469,0.6812285854136073
470,0.5867596671561429
471,0.575746451297112
472,0.7972344591287321
473,0.7930739109153204
474,0.48433675966715617
475,0.7321341164953499
476,0.790381791483113
477,0.5023250122369065
478,0.7737395986294664
479,1.0
480,0.0
481,0.0
482,0.0
483,0.09312285854136076
484,0.06620166421928536
485,0.08883994126284872
486,0.0
487,0.17437591776798822
488,0.307513460597161
489,0.0
490,0.0
491,0.16752325012236902
492,0.0
493,0.0
494,0.0
495,0.09177679882525697
496,0.0
497,0.07807146353401856
498,0.12542829172785125
499,0.144640234948605
500,0.3458149779735682
501,0.0
502,0.0
503,0.3124082232011747
504,0.0
505,0.0
506,0.0
507,0.17437591776798822
508,0.06265296133137543
509,0.08883994126284872
510,0.11527165932452277
511,0.21243269701419476
512,0.3306412139011258
513,0.0
514,0.0
515,0.2996818404307391
516,0.05115026921194321
517,0.0
518,0.0
519,0.3526676456191874
520,0.38472834067547723
521,0.4298825256975036
522,0.38986784140969155
523,0.49608418991678904
524,0.5526186979931473
525,0.24057758198727364
526,0.27361722956436607
527,0.501101321585903
528,0.0
529,0.0
530,0.0
531,0.1683798335780715
532,0.0
533,0.1510034263338228
534,0.15271659324522757
535,0.11637298091042586
536,0.2006852667645619
537,0.15271659324522757
538,0.4718551150269211
539,0.42535487028879093
540,0.18759177679882533
541,0.16752325012236902
542,0.11869799314733237
543,0.08431228585413608
544,0.1501468428781204
545,0.16984826235927553
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.1921194322075379
553,0.10535976505139505
554,0.13387175721977485
555,0.11637298091042586
556,0.10792951541850221
557,0.27300538423886433
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.18147332354380807
565,0.10915320606950563
566,0.11759667156142922
567,0.0
568,0.1587126774351444
569,0.28805677924620654
570,0.0
571,0.0
572,0.07305433186490456
573,0.0
574,0.0
575,0.0
576,0.302496328928047
577,0.17511013215859028
578,0.20239843367596666
579,0.06265296133137543
580,0.2167156142927068
581,0.22711698482623588
582,0.11527165932452277
583,0.08737151248164465
584,0.13790993636808613
585,0.23580518844836018
586,0.18147332354380807
587,0.1587126774351444
588,0.0
589,0.0
590,0.0
591,0.0
592,0.10658345570239841
593,0.14084679393049437
594,0.0
595,0.0
596,0.0
597,0.0
598,0.005506607929515406
599,0.05115026921194321
600,0.10792951541850221
601,0.10401370533529125
602,0.013950073421439058
603,0.19138521781693585
604,0.18954968184043075
605,0.2280959373470386
606,0.0
607,0.0
608,0.11037689672050904
609,0.0
610,0.0
611,0.044909446891825744
612,0.12873225648556041
613,0.0588595203132648
614,0.0
615,0.24143416544297602
616,0.2697014194811551
617,0.3092266275085658
618,0.026798825256975023
619,0.0570239843367597
620,0.20521292217327458
621,0.0
622,0.0
623,0.0
624,0.1651982378854625
625,0.06265296133137543
626,0.0
627,0.306045031815957
628,0.18281938325991187
629,0.2809593734703867
630,0.1988497307880568
631,0.11869799314733237
632,0.26627508565834557
633,0.07635829662261379
634,0.016519823788546217
635,0.055066079295154224
636,0.2528144884973078
637,0.12971120900636313
638,0.14745472344591282
639,0.42596671561429267
640,0.3850954478707782
641,0.3640479686735193
642,0.5280225159079784
643,0.4319627998042095
644,0.49155653450807635
645,0.399657366617719
646,0.4060205580029368
647,0.25159079784630445
648,0.013950073421439058
649,0.0
650,0.0
651,0.0
652,0.2130445423396965
653,0.3691874694077337
654,0.0
655,0.0
656,0.0
657,0.0
658,0.09312285854136076
659,0.12873225648556041
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.03842388644150757
668,0.11160058737151246
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.019211943220753813
680,0.10266764561918745
681,0.0
682,0.0
683,0.03157121879588842
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.09593734703866857
692,0.14745472344591282
693,0.0
694,0.0
695,0.06081742535487028
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.13790993636808613
703,0.20178658835046503
704,0.20582476749877632
705,0.21867351933431223
706,0.18416544297601567
707,0.19823788546255505
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.011135584924131192
720,0.32048458149779735
721,0.28805677924620654
722,0.19946157611355841
723,0.0
724,0.005506607929515406
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.2344591287322565
733,0.3058002936857561
734,0.17939304943710233
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.14561918746940772
745,0.2613803230543319
746,0.2304209495839452
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.03389623103279493
757,0.07305433186490456
758,0.17143906020557997
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.011135584924131192
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.16116005873715122
781,0.22369065100342633
782,0.09177679882525697
783,0.021781693587860973
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.044909446891825744
793,0.1359520313264806
794,0.07305433186490456
795,0.03157121879588842
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.19456681350954474
805,0.11992168379833579
806,0.036221243269701386
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.16042584434654916
817,0.13289280469897213
818,0.0987518355359765
819,0.0588595203132648
820,0.0570239843367597
821,0.12652961331375423
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.029246206558981858
829,0.0
830,0.0
831,0.11637298091042586
832,0.08272148800783163
833,0.055066079295154224
834,0.06436612824278021
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0857807146353402
844,0.15712187958883994
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.03389623103279493
856,0.09728340675477237
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.04698972099853155
868,0.053108174253548746
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.06081742535487028
901,0.2006852667645619
902,0.1957905041605481
903,0.09728340675477237
904,0.10535976505139505
905,0.2034997552618698
906,0.21023005384238858
907,0.12212432697014197
908,0.30677924620655894
909,0.24057758198727364
910,0.13289280469897213
911,0.3119187469407734
912,0.1000978952520803
913,0.2034997552618698
914,0.14084679393049437
915,0.21023005384238858
916,0.1536955457660304
917,0.16116005873715122
918,0.005506607929515406
919,0.21867351933431223
920,0.2745961820851688
921,0.2080274106705825
922,0.19334312285854138
923,0.19823788546255505
924,0.16984826235927553
925,0.05115026921194321
926,0.11869799314733237
927,0.06791483113069019
928,0.157856093979442
929,0.04906999510523735
930,0.036221243269701386
931,0.08737151248164465
932,0.016519823788546217
933,0.14929025942241791
934,0.18147332354380807
935,0.25
936,0.21769456681350952
937,0.0857807146353402
938,0.11527165932452277
939,0.10792951541850221
940,0.036221243269701386
941,0.0
942,0.1359520313264806
943,0.08125305922662751
944,0.21023005384238858
945,0.0
946,0.11282427802251593
947,0.2558737151248165
948,0.5445423396965247
949,0.3617229564366128
950,0.24143416544297602
951,0.42682329906999517
952,0.35523739598629456
953,0.33871757219774834
954,0.3824033284385707
955,0.386441507586882
956,0.3466715614292707
957,0.09177679882525697
958,0.22026431718061668
959,0.4456681350954479
960,0.24192364170337743
961,0.2309104258443465
962,0.03842388644150757
963,0.3147332354380812
964,0.2683553597650513
965,0.32733724914341644
966,0.1436612824278023
967,0.1510034263338228
968,0.157856093979442
969,0.193954968184043
970,0.2551395007342143
971,0.23972099853157114
972,0.2851199216837983
973,0.0
974,0.17437591776798822
975,0.33835046500244736
976,0.2030102790014684
977,0.325379344101811
978,0.0
979,0.2834067547723935
980,0.1901615271659325
981,0.19823788546255505
982,0.016519823788546217
983,0.25991189427312766
984,0.29760156632403334
985,0.1501468428781204
986,0.2934410181106216
987,0.3895007342143906
988,0.2140234948604992
989,0.41275085658345567
990,0.3773861967694566
991,0.21243269701419476
992,0.2834067547723935
993,0.2983357807146353
994,0.2906265296133137
995,0.07305433186490456
996,0.3354136074400391
997,0.2595447870778268
998,0.3723690651003426
999,0.4394273127753304
1000,0.36514929025942233
1001,0.40712187958883994
1002,0.4708761625061184
1003,0.3486294664708761
1004,0.2834067547723935
1005,0.31448849730788053
1006,0.21928536465981396
1007,0.17364170337738616
1008,0.34703866862457167
1009,0.37028879099363676
1010,0.40455212922173267
1011,0.2080274106705825
1012,0.20692608908467935
1013,0.2130445423396965
1014,0.144640234948605
1015,0.29943710230053844
1016,0.18685756240822315
1017,0.11992168379833579
1018,0.16911404796867346
1019,0.3846059716103768
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.036221243269701386
1025,0.008321096426823327
1026,0.08737151248164465
1027,0.011135584924131192
1028,0.321096426823299
1029,0.055066079295154224
1030,0.005506607929515406
1031,0.22711698482623588
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.044909446891825744
1037,0.029246206558981858
1038,0.0
1039,0.09312285854136076
1040,0.2923396965247186
1041,0.10658345570239841
1042,0.233602545276554
1043,0.3612334801762114
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.08883994126284872
1049,0.26492902594224177
1050,0.0
1051,0.1510034263338228
1052,0.1765785609397944
1053,0.0
1054,0.17364170337738616
1055,0.2936857562408224
1056,0.0
1057,0.0
1058,0.0
1059,0.07807146353401856
1060,0.24192364170337743
1061,0.2733724914341654
1062,0.2317670093000489
1063,0.31045031815956925
1064,0.2011747430249633
1065,0.2842633382280959
1066,0.3641703377386196
1067,0.23849730788056778
1068,0.19273127753303965
1069,0.07635829662261379
1070,0.0
1071,0.19640234948604995
1072,0.12102300538423882
1073,0.1436612824278023
1074,0.0
1075,0.026798825256975023
1076,0.1536955457660304
1077,0.0747674987763094
1078,0.0
1079,0.08883994126284872
