LGBM,XGB,RF,DT,MLP,kNN,MLR,PLS,lasso
0.0015152259446304165,0.003242671489715576,0.0077399547451062894,0.0,0.020195077510645365,0.1081026208962286,0.000761581532068456,0.11218977220971474,0.015351091172878
0.046363374800307514,0.05216165520559479,0.022895085458689346,0.030222416048844306,0.1595352085155642,0.16972936500106497,0.35233385330868094,0.01199082876029707,0.3075962457190702
0.026397970973741545,0.023747116327285767,0.0024477370060121922,0.0,0.03395706068028245,0.0006802487628017884,0.09954376069909202,0.011066794350375608,0.1082657431484158
0.02868770554891975,0.04876531422060226,0.05227321341002933,0.10010902747492367,0.09096992035253554,0.2535683052235195,0.01682242076113999,0.05805473024443783,0.034044076931619704
0.07961744911508534,0.08148105631631575,0.09075013364105167,0.17150021805494975,0.056321970935167026,0.0033139869136308703,0.19829845921177724,0.1361236534004202,0.19369024528086867
0.03561032319422635,0.04491126845353979,0.02605399888549692,0.02736589620584387,0.18696602359644632,0.34445800970892687,0.18983488388780112,0.020163701028108022,0.2074973557845267
0.00679664008607541,0.003392517566680908,0.0013833224305858406,0.0,0.011127902506256643,0.11554082523530401,0.15546737624475943,0.029424921553005773,0.1867752414063693
0.05294890382173367,0.11874779945786107,0.09001095390290764,0.08332424771042302,0.033185564543392,0.037446921516590265,0.010131190095374276,0.09470930328435834,0.0018621788282608964
0.16093711625617446,0.22393237417616596,0.16874893733070606,0.07272132577409507,0.06200971077257372,0.09881810438287741,0.4011507188882208,0.20101454063064117,0.44633851596386587
0.06660969632135195,0.07538577914237976,0.049649418396692714,0.09553532490187525,0.010993038802903914,0.0,0.0006140824320280125,0.00031827654051877485,0.01225770480266225
0.01134878252676335,0.01883612879228236,0.016692858282343397,0.02078790521878178,0.038470865692475875,0.03185949506683308,0.020916933553374817,0.010934171698347206,0.04238716943135307
0.004799987912038006,0.017318789206682395,0.03572705128261833,0.025032708242477192,0.10726854055386742,0.04909948643471712,0.07355330610341446,0.04225939634319664,0.06834054098906603
0.0004197133666202115,0.01345062255859375,5.742113679313858e-06,0.0,0.032326032692063585,0.0,0.11798170009394388,0.053949635140686306,0.12554487406560194
0.01786125355923429,0.04707891803041481,0.08926351364227511,0.010303096380287813,0.027561334866318878,0.05360958632106981,0.10273505814136877,0.11489745751474673,0.09609770012273453
0.03056907932308328,0.013235225162285646,0.00024520727844705437,0.02344090710859137,0.17195575828753762,0.13462944765102547,0.1642674235021847,0.05470286578117023,0.16567639445159385
0.026661018895760166,0.0405392050743103,0.06869228444442488,0.017480738479430144,0.0005419148506982108,0.07049320853448612,0.08883341372059195,0.02591780213588457,0.04855056558233839
0.05716408574317605,0.014225115383030063,0.0032537612940877203,0.09803387120220962,0.020166263736037617,0.08929513886120431,0.2947263651039446,0.2132894177157083,0.2670053936711487
0.021423770445636037,0.013391892019963048,0.007003330606920322,0.038977322285215776,0.04035195937773937,0.07617836453637403,0.025098116589894803,0.04132931249531302,0.06018569685145275
0.10776846771547328,0.06471830606460571,0.09867440192449334,0.039604230266027024,0.036082653091165685,0.04194211018909231,0.09983636284077763,0.10289751505257239,0.09176184069699711
0.10816254878154158,0.11465170993796608,0.08931843740574832,0.030309638028783253,0.10978692756354408,0.01860496389882696,0.28112091388667493,0.08577920748083578,0.24450686268668193
0.2073961488579546,0.22258185469527147,0.2512058003692733,0.30519905301850353,0.013097454872591834,0.0,0.07556187577710605,0.3043315211410876,0.115433907651106
0.0150568182607064,0.014882460723940172,0.03213497012823055,0.007940834423608045,0.0006087435545182873,0.19635751271049628,0.033156514494412814,0.04317440251300253,0.03140618809331419
0.06241800225771896,0.0739038740502036,0.09124418724723851,0.05196249454862628,0.10907173526450076,0.0992725107619984,0.11942249037562264,0.13259808415919178,0.10979214883584615
0.07702058516972107,0.05627205906816818,0.06330636671327486,0.04399258613170515,0.06418325266693509,0.05619335016944959,0.04187264411490854,0.0973444178664781,0.028873248848573757
0.06482813931533979,0.034013650612804036,0.03565567238371693,0.0162668992586132,0.10355528233004901,0.07302764454637728,0.1292957136804987,0.0114912285388509,0.1162910318373542
0.009676701738548232,0.003452541692465949,0.015064902604179725,0.02378979502834716,0.09205555182974906,0.05160175559393443,0.06360848509697922,0.013542083002909572,0.04566285360968397
0.08613800262804522,0.07964668574678394,0.10663783677597458,0.05835150457915393,0.0025920657901044586,0.031539009601450146,0.3542673548365169,0.027361177654863372,0.39794798589820146
0.0287474770085574,0.019608215725791023,0.00918901498702801,0.09177387701700829,0.07984483952641516,0.011022129450670687,0.15288088881727002,0.05248176415988337,0.1580195598927764
0.0616606205589649,0.11822323313302158,0.15501852960009183,0.11202573048408199,0.05797212181864558,0.11490564941078862,0.0011770098055831624,0.12245882375456235,0.014985540201355674
0.01901353702877427,0.011915657401240842,0.0008693609575641942,0.032424771042302625,0.11123759839714703,0.3584653430006496,0.06595086820732063,0.01682147477383461,0.07601123907880894
0.12025539433502311,0.14634662032179363,0.14512351343315139,0.12116586713185049,0.13098647202792219,0.16957398765722576,0.03510513657565484,0.057410205493667876,0.030192542707946135
0.0820493958922344,0.054860643681822696,0.0252957770048918,0.04756323593545572,0.10513992740205866,0.0954406439304478,0.030593671383524645,0.053772401763513916,0.046280599951601775
0.02413818480307517,0.028340738437293234,0.017491965604684717,0.004273877017008321,0.006687847449405239,0.003522504042826468,0.05164575811785893,0.11081366426854483,0.06196771881586083
0.09861200442541646,0.07700839445053409,0.012169467224962094,0.028739642389882275,0.08289704026189204,0.1837116250143469,0.010738734744383804,0.04250252727395332,0.008063388216163148
0.145792579890178,0.1589629352092743,0.18760760091060186,0.09060183166157872,0.017964346099242447,0.0,0.09231491263963945,0.40616081993779296,0.08546024070687991
0.07427409315887629,0.03102635132450232,0.04288875848160903,0.03552738147155937,0.1052574434104262,0.10715413355547156,0.04782302517671924,0.02337410733270756,0.06382481916238675
0.06827769439696646,0.11038062322155334,0.11280181901270536,0.20505342346271255,0.13048775548953778,0.03825630660971703,0.10320927854840994,0.0922858952258892,0.10099097909820157
0.01316628612753501,0.04001677820009797,0.0030900980073149398,0.021233100741386818,0.08596957704035724,0.009284600675036114,0.08998004351568065,0.0028839637370208504,0.07813652217591416
